;voltages;currents
0;20.0;633
1;20.303030303030305;654
2;20.606060606060606;705
3;20.90909090909091;772
4;21.21212121212121;849
5;21.515151515151516;923
6;21.81818181818182;986
7;22.12121212121212;1030
8;22.424242424242426;1052
9;22.727272727272727;1055
10;23.03030303030303;1034
11;23.333333333333332;1003
12;23.636363636363637;973
13;23.939393939393938;941
14;24.242424242424242;928
15;24.545454545454547;937
16;24.848484848484848;977
17;25.151515151515152;1054
18;25.454545454545453;1157
19;25.757575757575758;1297
20;26.060606060606062;1434
21;26.363636363636363;1564
22;26.666666666666668;1669
23;26.96969696969697;1736
24;27.272727272727273;1748
25;27.575757575757578;1719
26;27.87878787878788;1659
27;28.18181818181818;1570
28;28.484848484848484;1488
29;28.78787878787879;1422
30;29.090909090909093;1376
31;29.393939393939394;1379
32;29.696969696969695;1430
33;30.0;1545
34;30.303030303030305;1711
35;30.606060606060606;1929
36;30.90909090909091;2156
37;31.21212121212121;2375
38;31.515151515151516;2532
39;31.81818181818182;2624
40;32.121212121212125;2640
41;32.42424242424242;2584
42;32.72727272727273;2479
43;33.03030303030303;2331
44;33.333333333333336;2193
45;33.63636363636364;2073
46;33.93939393939394;2011
47;34.24242424242424;2007
48;34.54545454545455;2091
49;34.84848484848485;2244
50;35.151515151515156;2497
51;35.45454545454545;2780
52;35.75757575757576;3086
53;36.06060606060606;3389
54;36.36363636363636;3623
55;36.66666666666667;3770
56;36.96969696969697;3789
57;37.27272727272727;3716
58;37.57575757575758;3565
59;37.878787878787875;3364
60;38.18181818181819;3144
61;38.484848484848484;2975
62;38.78787878787879;2864
63;39.09090909090909;2836
64;39.39393939393939;2915
65;39.6969696969697;3112
66;40.0;3398
67;40.303030303030305;3757
68;40.60606060606061;4167
69;40.90909090909091;4591
70;41.21212121212121;4949
71;41.515151515151516;5209
72;41.81818181818182;5340
73;42.121212121212125;5314
74;42.42424242424242;5178
75;42.72727272727273;4932
76;43.03030303030303;4668
77;43.333333333333336;4389
78;43.63636363636364;4211
79;43.93939393939394;4100
80;44.24242424242424;4122
81;44.54545454545455;4292
82;44.848484848484844;4595
83;45.151515151515156;5052
84;45.45454545454545;5579
85;45.75757575757576;6154
86;46.06060606060606;6699
87;46.36363636363636;7210
88;46.66666666666667;7519
89;46.96969696969697;7679
90;47.27272727272727;7636
91;47.57575757575758;7458
92;47.878787878787875;7215
93;48.18181818181819;6904
94;48.484848484848484;6662
95;48.78787878787879;6482
96;49.09090909090909;6478
97;49.39393939393939;6623
98;49.6969696969697;6942
99;50.0;7569
