;voltages;currents
0;20.0;466
1;20.303030303030305;494
2;20.606060606060606;537
3;20.90909090909091;599
4;21.21212121212121;670
5;21.515151515151516;739
6;21.81818181818182;797
7;22.12121212121212;840
8;22.424242424242426;862
9;22.727272727272727;860
10;23.03030303030303;838
11;23.333333333333332;807
12;23.636363636363637;768
13;23.939393939393938;736
14;24.242424242424242;712
15;24.545454545454547;714
16;24.848484848484848;742
17;25.151515151515152;806
18;25.454545454545453;906
19;25.757575757575758;1037
20;26.060606060606062;1173
21;26.363636363636363;1299
22;26.666666666666668;1403
23;26.96969696969697;1469
24;27.272727272727273;1485
25;27.575757575757578;1453
26;27.87878787878788;1387
27;28.18181818181818;1291
28;28.484848484848484;1200
29;28.78787878787879;1128
30;29.090909090909093;1071
31;29.393939393939394;1064
32;29.696969696969695;1107
33;30.0;1207
34;30.303030303030305;1373
35;30.606060606060606;1582
36;30.90909090909091;1817
37;31.21212121212121;2023
38;31.515151515151516;2177
39;31.81818181818182;2262
40;32.121212121212125;2260
41;32.42424242424242;2197
42;32.72727272727273;2070
43;33.03030303030303;1915
44;33.333333333333336;1761
45;33.63636363636364;1630
46;33.93939393939394;1545
47;34.24242424242424;1535
48;34.54545454545455;1602
49;34.84848484848485;1749
50;35.151515151515156;2007
51;35.45454545454545;2282
52;35.75757575757576;2602
53;36.06060606060606;2915
54;36.36363636363636;3161
55;36.66666666666667;3291
56;36.96969696969697;3298
57;37.27272727272727;3204
58;37.57575757575758;3006
59;37.878787878787875;2784
60;38.18181818181819;2532
61;38.484848484848484;2341
62;38.78787878787879;2220
63;39.09090909090909;2177
64;39.39393939393939;2247
65;39.6969696969697;2439
66;40.0;2756
67;40.303030303030305;3119
68;40.60606060606061;3573
69;40.90909090909091;4009
70;41.21212121212121;4380
71;41.515151515151516;4643
72;41.81818181818182;4771
73;42.121212121212125;4705
74;42.42424242424242;4517
75;42.72727272727273;4248
76;43.03030303030303;3925
77;43.333333333333336;3639
78;43.63636363636364;3415
79;43.93939393939394;3290
80;44.24242424242424;3315
81;44.54545454545455;3475
82;44.848484848484844;3816
83;45.151515151515156;4320
84;45.45454545454545;4914
85;45.75757575757576;5554
86;46.06060606060606;6178
87;46.36363636363636;6675
88;46.66666666666667;7023
89;46.96969696969697;7142
90;47.27272727272727;7094
91;47.57575757575758;6859
92;47.878787878787875;6542
93;48.18181818181819;6170
94;48.484848484848484;5870
95;48.78787878787879;5669
96;49.09090909090909;5658
97;49.39393939393939;5823
98;49.6969696969697;6183
99;50.0;6860
