;voltages;currents
0;20.0;1474
1;20.303030303030305;1534
2;20.606060606060606;1644
3;20.90909090909091;1796
4;21.21212121212121;1951
5;21.515151515151516;2137
6;21.81818181818182;2283
7;22.12121212121212;2401
8;22.424242424242426;2480
9;22.727272727272727;2490
10;23.03030303030303;2456
11;23.333333333333332;2407
12;23.636363636363637;2321
13;23.939393939393938;2246
14;24.242424242424242;2199
15;24.545454545454547;2168
16;24.848484848484848;2205
17;25.151515151515152;2287
18;25.454545454545453;2434
19;25.757575757575758;2637
20;26.060606060606062;2887
21;26.363636363636363;3150
22;26.666666666666668;3435
23;26.96969696969697;3641
24;27.272727272727273;3757
25;27.575757575757578;3798
26;27.87878787878788;3732
27;28.18181818181818;3604
28;28.484848484848484;3465
29;28.78787878787879;3315
30;29.090909090909093;3184
31;29.393939393939394;3134
32;29.696969696969695;3168
33;30.0;3271
34;30.303030303030305;3485
35;30.606060606060606;3810
36;30.90909090909091;4197
37;31.21212121212121;4626
38;31.515151515151516;5036
39;31.81818181818182;5324
40;32.121212121212125;5515
41;32.42424242424242;5564
42;32.72727272727273;5456
43;33.03030303030303;5274
44;33.333333333333336;5024
45;33.63636363636364;4766
46;33.93939393939394;4577
47;34.24242424242424;4452
48;34.54545454545455;4469
49;34.84848484848485;4569
50;35.151515151515156;4880
51;35.45454545454545;5234
52;35.75757575757576;5733
53;36.06060606060606;6333
54;36.36363636363636;6874
55;36.66666666666667;7354
56;36.96969696969697;7642
57;37.27272727272727;7758
58;37.57575757575758;7649
59;37.878787878787875;7458
60;38.18181818181819;7090
61;38.484848484848484;6804
62;38.78787878787879;6499
63;39.09090909090909;6297
64;39.39393939393939;6255
65;39.6969696969697;6346
66;40.0;6643
67;40.303030303030305;7121
68;40.60606060606061;7748
69;40.90909090909091;8547
70;41.21212121212121;9307
71;41.515151515151516;10050
72;41.81818181818182;10614
73;42.121212121212125;11010
74;42.42424242424242;11072
75;42.72727272727273;10966
76;43.03030303030303;10641
77;43.333333333333336;10217
78;43.63636363636364;9775
79;43.93939393939394;9451
80;44.24242424242424;9228
81;44.54545454545455;9269
82;44.848484848484844;9468
83;45.151515151515156;9998
84;45.45454545454545;10743
85;45.75757575757576;11741
86;46.06060606060606;12859
87;46.36363636363636;13284
88;46.66666666666667;13301
89;46.96969696969697;13304
90;47.27272727272727;13304
91;47.57575757575758;13304
92;47.878787878787875;13304
93;48.18181818181819;13304
94;48.484848484848484;13303
95;48.78787878787879;13304
96;49.09090909090909;13303
97;49.39393939393939;13303
98;49.6969696969697;13304
99;50.0;13305
