;voltages;currents
0;20.0;0
1;20.303030303030305;0
2;20.606060606060606;0
3;20.90909090909091;0
4;21.21212121212121;1
5;21.515151515151516;0
6;21.81818181818182;3
7;22.12121212121212;2
8;22.424242424242426;2
9;22.727272727272727;2
10;23.03030303030303;9
11;23.333333333333332;1
12;23.636363636363637;5
13;23.939393939393938;0
14;24.242424242424242;5
15;24.545454545454547;0
16;24.848484848484848;2
17;25.151515151515152;0
18;25.454545454545453;2
19;25.757575757575758;1
20;26.060606060606062;4
21;26.363636363636363;6
22;26.666666666666668;17
23;26.96969696969697;24
24;27.272727272727273;32
25;27.575757575757578;35
26;27.87878787878788;34
27;28.18181818181818;29
28;28.484848484848484;25
29;28.78787878787879;16
30;29.090909090909093;13
31;29.393939393939394;3
32;29.696969696969695;5
33;30.0;0
34;30.303030303030305;7
35;30.606060606060606;5
36;30.90909090909091;18
37;31.21212121212121;37
38;31.515151515151516;56
39;31.81818181818182;72
40;32.121212121212125;84
41;32.42424242424242;88
42;32.72727272727273;87
43;33.03030303030303;79
44;33.333333333333336;67
45;33.63636363636364;53
46;33.93939393939394;37
47;34.24242424242424;25
48;34.54545454545455;14
49;34.84848484848485;15
50;35.151515151515156;12
51;35.45454545454545;25
52;35.75757575757576;45
53;36.06060606060606;74
54;36.36363636363636;105
55;36.66666666666667;134
56;36.96969696969697;156
57;37.27272727272727;166
58;37.57575757575758;166
59;37.878787878787875;155
60;38.18181818181819;137
61;38.484848484848484;115
62;38.78787878787879;91
63;39.09090909090909;69
64;39.39393939393939;52
65;39.6969696969697;41
66;40.0;42
67;40.303030303030305;53
68;40.60606060606061;80
69;40.90909090909091;119
70;41.21212121212121;165
71;41.515151515151516;209
72;41.81818181818182;248
73;42.121212121212125;274
74;42.42424242424242;284
75;42.72727272727273;278
76;43.03030303030303;259
77;43.333333333333336;230
78;43.63636363636364;198
79;43.93939393939394;165
80;44.24242424242424;136
81;44.54545454545455;113
82;44.848484848484844;104
83;45.151515151515156;113
84;45.45454545454545;142
85;45.75757575757576;191
86;46.06060606060606;258
87;46.36363636363636;334
88;46.66666666666667;406
89;46.96969696969697;463
90;47.27272727272727;502
91;47.57575757575758;517
92;47.878787878787875;511
93;48.18181818181819;485
94;48.484848484848484;450
95;48.78787878787879;406
96;49.09090909090909;357
97;49.39393939393939;316
98;49.6969696969697;292
99;50.0;290
