;voltages;currents
0;20.0;284
1;20.303030303030305;296
2;20.606060606060606;328
3;20.90909090909091;375
4;21.21212121212121;428
5;21.515151515151516;482
6;21.81818181818182;528
7;22.12121212121212;562
8;22.424242424242426;577
9;22.727272727272727;575
10;23.03030303030303;556
11;23.333333333333332;528
12;23.636363636363637;496
13;23.939393939393938;462
14;24.242424242424242;438
15;24.545454545454547;428
16;24.848484848484848;444
17;25.151515151515152;485
18;25.454545454545453;558
19;25.757575757575758;655
20;26.060606060606062;758
21;26.363636363636363;856
22;26.666666666666668;940
23;26.96969696969697;992
24;27.272727272727273;1004
25;27.575757575757578;984
26;27.87878787878788;929
27;28.18181818181818;859
28;28.484848484848484;780
29;28.78787878787879;712
30;29.090909090909093;657
31;29.393939393939394;637
32;29.696969696969695;659
33;30.0;730
34;30.303030303030305;845
35;30.606060606060606;1003
36;30.90909090909091;1180
37;31.21212121212121;1349
38;31.515151515151516;1477
39;31.81818181818182;1549
40;32.121212121212125;1558
41;32.42424242424242;1505
42;32.72727272727273;1405
43;33.03030303030303;1276
44;33.333333333333336;1145
45;33.63636363636364;1029
46;33.93939393939394;948
47;34.24242424242424;920
48;34.54545454545455;954
49;34.84848484848485;1046
50;35.151515151515156;1228
51;35.45454545454545;1441
52;35.75757575757576;1683
53;36.06060606060606;1926
54;36.36363636363636;2124
55;36.66666666666667;2238
56;36.96969696969697;2260
57;37.27272727272727;2194
58;37.57575757575758;2054
59;37.878787878787875;1884
60;38.18181818181819;1670
61;38.484848484848484;1510
62;38.78787878787879;1380
63;39.09090909090909;1323
64;39.39393939393939;1347
65;39.6969696969697;1469
66;40.0;1680
67;40.303030303030305;1951
68;40.60606060606061;2279
69;40.90909090909091;2619
70;41.21212121212121;2919
71;41.515151515151516;3128
72;41.81818181818182;3231
73;42.121212121212125;3212
74;42.42424242424242;3071
75;42.72727272727273;2871
76;43.03030303030303;2615
77;43.333333333333336;2374
78;43.63636363636364;2167
79;43.93939393939394;2043
80;44.24242424242424;2023
81;44.54545454545455;2110
82;44.848484848484844;2333
83;45.151515151515156;2683
84;45.45454545454545;3118
85;45.75757575757576;3598
86;46.06060606060606;4076
87;46.36363636363636;4485
88;46.66666666666667;4743
89;46.96969696969697;4851
90;47.27272727272727;4798
91;47.57575757575758;4625
92;47.878787878787875;4332
93;48.18181818181819;4020
94;48.484848484848484;3732
95;48.78787878787879;3518
96;49.09090909090909;3427
97;49.39393939393939;3500
98;49.6969696969697;3726
99;50.0;4200
