;voltages;currents
0;20.0;70
1;20.303030303030305;70
2;20.606060606060606;81
3;20.90909090909091;102
4;21.21212121212121;127
5;21.515151515151516;155
6;21.81818181818182;181
7;22.12121212121212;203
8;22.424242424242426;215
9;22.727272727272727;218
10;23.03030303030303;213
11;23.333333333333332;199
12;23.636363636363637;182
13;23.939393939393938;161
14;24.242424242424242;141
15;24.545454545454547;127
16;24.848484848484848;124
17;25.151515151515152;134
18;25.454545454545453;160
19;25.757575757575758;205
20;26.060606060606062;258
21;26.363636363636363;311
22;26.666666666666668;362
23;26.96969696969697;399
24;27.272727272727273;418
25;27.575757575757578;416
26;27.87878787878788;398
27;28.18181818181818;363
28;28.484848484848484;320
29;28.78787878787879;278
30;29.090909090909093;235
31;29.393939393939394;208
32;29.696969696969695;199
33;30.0;214
34;30.303030303030305;258
35;30.606060606060606;330
36;30.90909090909091;420
37;31.21212121212121;517
38;31.515151515151516;598
39;31.81818181818182;652
40;32.121212121212125;678
41;32.42424242424242;671
42;32.72727272727273;632
43;33.03030303030303;574
44;33.333333333333336;501
45;33.63636363636364;428
46;33.93939393939394;364
47;34.24242424242424;320
48;34.54545454545455;307
49;34.84848484848485;329
50;35.151515151515156;398
51;35.45454545454545;495
52;35.75757575757576;623
53;36.06060606060606;765
54;36.36363636363636;893
55;36.66666666666667;987
56;36.96969696969697;1034
57;37.27272727272727;1027
58;37.57575757575758;977
59;37.878787878787875;896
60;38.18181818181819;781
61;38.484848484848484;678
62;38.78787878787879;581
63;39.09090909090909;510
64;39.39393939393939;478
65;39.6969696969697;495
66;40.0;568
67;40.303030303030305;690
68;40.60606060606061;859
69;40.90909090909091;1054
70;41.21212121212121;1243
71;41.515151515151516;1396
72;41.81818181818182;1502
73;42.121212121212125;1539
74;42.42424242424242;1509
75;42.72727272727273;1417
76;43.03030303030303;1289
77;43.333333333333336;1137
78;43.63636363636364;995
79;43.93939393939394;874
80;44.24242424242424;801
81;44.54545454545455;785
82;44.848484848484844;845
83;45.151515151515156;989
84;45.45454545454545;1199
85;45.75757575757576;1470
86;46.06060606060606;1757
87;46.36363636363636;2033
88;46.66666666666667;2250
89;46.96969696969697;2380
90;47.27272727272727;2427
91;47.57575757575758;2366
92;47.878787878787875;2246
93;48.18181818181819;2069
94;48.484848484848484;1883
95;48.78787878787879;1707
96;49.09090909090909;1562
97;49.39393939393939;1493
98;49.6969696969697;1523
99;50.0;1681
