;voltages;currents
0;20.0;218
1;20.303030303030305;226
2;20.606060606060606;251
3;20.90909090909091;291
4;21.21212121212121;340
5;21.515151515151516;387
6;21.81818181818182;429
7;22.12121212121212;461
8;22.424242424242426;477
9;22.727272727272727;476
10;23.03030303030303;459
11;23.333333333333332;433
12;23.636363636363637;402
13;23.939393939393938;369
14;24.242424242424242;345
15;24.545454545454547;333
16;24.848484848484848;342
17;25.151515151515152;375
18;25.454545454545453;434
19;25.757575757575758;518
20;26.060606060606062;609
21;26.363636363636363;698
22;26.666666666666668;775
23;26.96969696969697;826
24;27.272727272727273;842
25;27.575757575757578;825
26;27.87878787878788;780
27;28.18181818181818;712
28;28.484848484848484;640
29;28.78787878787879;577
30;29.090909090909093;522
31;29.393939393939394;498
32;29.696969696969695;508
33;30.0;561
34;30.303030303030305;657
35;30.606060606060606;793
36;30.90909090909091;949
37;31.21212121212121;1097
38;31.515151515151516;1218
39;31.81818181818182;1283
40;32.121212121212125;1302
41;32.42424242424242;1264
42;32.72727272727273;1181
43;33.03030303030303;1072
44;33.333333333333336;953
45;33.63636363636364;845
46;33.93939393939394;763
47;34.24242424242424;727
48;34.54545454545455;743
49;34.84848484848485;818
50;35.151515151515156;972
51;35.45454545454545;1148
52;35.75757575757576;1363
53;36.06060606060606;1586
54;36.36363636363636;1766
55;36.66666666666667;1882
56;36.96969696969697;1912
57;37.27272727272727;1864
58;37.57575757575758;1749
59;37.878787878787875;1598
60;38.18181818181819;1407
61;38.484848484848484;1258
62;38.78787878787879;1133
63;39.09090909090909;1065
64;39.39393939393939;1072
65;39.6969696969697;1160
66;40.0;1336
67;40.303030303030305;1567
68;40.60606060606061;1860
69;40.90909090909091;2166
70;41.21212121212121;2441
71;41.515151515151516;2642
72;41.81818181818182;2755
73;42.121212121212125;2749
74;42.42424242424242;2641
75;42.72727272727273;2459
76;43.03030303030303;2234
77;43.333333333333336;2000
78;43.63636363636364;1803
79;43.93939393939394;1665
80;44.24242424242424;1614
81;44.54545454545455;1674
82;44.848484848484844;1848
83;45.151515151515156;2138
84;45.45454545454545;2517
85;45.75757575757576;2953
86;46.06060606060606;3386
87;46.36363636363636;3763
88;46.66666666666667;4030
89;46.96969696969697;4130
90;47.27272727272727;4111
91;47.57575757575758;3945
92;47.878787878787875;3703
93;48.18181818181819;3425
94;48.484848484848484;3158
95;48.78787878787879;2954
96;49.09090909090909;2831
97;49.39393939393939;2848
98;49.6969696969697;3021
99;50.0;3407
