;voltages;currents
0;20.0;12742
1;20.303030303030305;4709
2;20.606060606060606;2547
3;20.90909090909091;2107
4;21.21212121212121;2287
5;21.515151515151516;2460
6;21.81818181818182;2606
7;22.12121212121212;2721
8;22.424242424242426;2781
9;22.727272727272727;2796
10;23.03030303030303;2770
11;23.333333333333332;2729
12;23.636363636363637;2678
13;23.939393939393938;2643
14;24.242424242424242;2632
15;24.545454545454547;2680
16;24.848484848484848;2777
17;25.151515151515152;2949
18;25.454545454545453;3199
19;25.757575757575758;3503
20;26.060606060606062;3857
21;26.363636363636363;4163
22;26.666666666666668;4445
23;26.96969696969697;4631
24;27.272727272727273;4709
25;27.575757575757578;4704
26;27.87878787878788;4602
27;28.18181818181818;4459
28;28.484848484848484;4299
29;28.78787878787879;4175
30;29.090909090909093;4097
31;29.393939393939394;4119
32;29.696969696969695;4233
33;30.0;4475
34;30.303030303030305;4831
35;30.606060606060606;5292
36;30.90909090909091;5835
37;31.21212121212121;6346
38;31.515151515151516;6776
39;31.81818181818182;7026
40;32.121212121212125;7144
41;32.42424242424242;7083
42;32.72727272727273;6899
43;33.03030303030303;6622
44;33.333333333333336;6324
45;33.63636363636364;6097
46;33.93939393939394;5949
47;34.24242424242424;5930
48;34.54545454545455;6072
49;34.84848484848485;6365
50;35.151515151515156;6901
51;35.45454545454545;7521
52;35.75757575757576;8263
53;36.06060606060606;9045
54;36.36363636363636;9753
55;36.66666666666667;10225
56;36.96969696969697;10453
57;37.27272727272727;10444
58;37.57575757575758;10194
59;37.878787878787875;9839
60;38.18181818181819;9360
61;38.484848484848484;8961
62;38.78787878787879;8683
63;39.09090909090909;8546
64;39.39393939393939;8628
65;39.6969696969697;8974
66;40.0;9547
67;40.303030303030305;10328
68;40.60606060606061;11380
69;40.90909090909091;12507
70;41.21212121212121;13234
71;41.515151515151516;13265
72;41.81818181818182;13271
73;42.121212121212125;13272
74;42.42424242424242;13272
75;42.72727272727273;13270
76;43.03030303030303;13264
77;43.333333333333336;13250
78;43.63636363636364;13216
79;43.93939393939394;13050
80;44.24242424242424;12965
81;44.54545454545455;13181
82;44.848484848484844;13249
83;45.151515151515156;13269
84;45.45454545454545;13274
85;45.75757575757576;13275
86;46.06060606060606;13274
87;46.36363636363636;13274
88;46.66666666666667;13275
89;46.96969696969697;13274
90;47.27272727272727;13274
91;47.57575757575758;13274
92;47.878787878787875;13274
93;48.18181818181819;13274
94;48.484848484848484;13273
95;48.78787878787879;13274
96;49.09090909090909;13278
97;49.39393939393939;13278
98;49.6969696969697;13278
99;50.0;13278
