;voltages;currents
0;20.0;159
1;20.303030303030305;164
2;20.606060606060606;184
3;20.90909090909091;217
4;21.21212121212121;257
5;21.515151515151516;299
6;21.81818181818182;335
7;22.12121212121212;365
8;22.424242424242426;381
9;22.727272727272727;381
10;23.03030303030303;369
11;23.333333333333332;346
12;23.636363636363637;319
13;23.939393939393938;289
14;24.242424242424242;264
15;24.545454545454547;250
16;24.848484848484848;254
17;25.151515151515152;278
18;25.454545454545453;327
19;25.757575757575758;398
20;26.060606060606062;477
21;26.363636363636363;555
22;26.666666666666668;626
23;26.96969696969697;673
24;27.272727272727273;692
25;27.575757575757578;681
26;27.87878787878788;644
27;28.18181818181818;587
28;28.484848484848484;524
29;28.78787878787879;467
30;29.090909090909093;412
31;29.393939393939394;386
32;29.696969696969695;389
33;30.0;428
34;30.303030303030305;506
35;30.606060606060606;623
36;30.90909090909091;760
37;31.21212121212121;898
38;31.515151515151516;1010
39;31.81818181818182;1074
40;32.121212121212125;1097
41;32.42424242424242;1072
42;32.72727272727273;1000
43;33.03030303030303;904
44;33.333333333333336;795
45;33.63636363636364;693
46;33.93939393939394;614
47;34.24242424242424;572
48;34.54545454545455;576
49;34.84848484848485;632
50;35.151515151515156;758
51;35.45454545454545;912
52;35.75757575757576;1106
53;36.06060606060606;1306
54;36.36363636363636;1480
55;36.66666666666667;1591
56;36.96969696969697;1630
57;37.27272727272727;1591
58;37.57575757575758;1499
59;37.878787878787875;1367
60;38.18181818181819;1196
61;38.484848484848484;1055
62;38.78787878787879;933
63;39.09090909090909;856
64;39.39393939393939;846
65;39.6969696969697;907
66;40.0;1048
67;40.303030303030305;1240
68;40.60606060606061;1501
69;40.90909090909091;1779
70;41.21212121212121;2034
71;41.515151515151516;2227
72;41.81818181818182;2348
73;42.121212121212125;2365
74;42.42424242424242;2290
75;42.72727272727273;2139
76;43.03030303030303;1939
77;43.333333333333336;1732
78;43.63636363636364;1536
79;43.93939393939394;1396
80;44.24242424242424;1325
81;44.54545454545455;1352
82;44.848484848484844;1487
83;45.151515151515156;1731
84;45.45454545454545;2059
85;45.75757575757576;2444
86;46.06060606060606;2838
87;46.36363636363636;3199
88;46.66666666666667;3444
89;46.96969696969697;3587
90;47.27272727272727;3588
91;47.57575757575758;3471
92;47.878787878787875;3275
93;48.18181818181819;3018
94;48.484848484848484;2768
95;48.78787878787879;2557
96;49.09090909090909;2415
97;49.39393939393939;2386
98;49.6969696969697;2502
99;50.0;2820
