;voltages;currents
0;20.0;0
1;20.303030303030305;0
2;20.606060606060606;0
3;20.90909090909091;0
4;21.21212121212121;0
5;21.515151515151516;0
6;21.81818181818182;0
7;22.12121212121212;0
8;22.424242424242426;0
9;22.727272727272727;0
10;23.03030303030303;0
11;23.333333333333332;0
12;23.636363636363637;1
13;23.939393939393938;0
14;24.242424242424242;0
15;24.545454545454547;0
16;24.848484848484848;0
17;25.151515151515152;0
18;25.454545454545453;0
19;25.757575757575758;0
20;26.060606060606062;0
21;26.363636363636363;1
22;26.666666666666668;2
23;26.96969696969697;2
24;27.272727272727273;8
25;27.575757575757578;4
26;27.87878787878788;12
27;28.18181818181818;4
28;28.484848484848484;5
29;28.78787878787879;2
30;29.090909090909093;1
31;29.393939393939394;1
32;29.696969696969695;0
33;30.0;0
34;30.303030303030305;0
35;30.606060606060606;0
36;30.90909090909091;1
37;31.21212121212121;8
38;31.515151515151516;12
39;31.81818181818182;24
40;32.121212121212125;30
41;32.42424242424242;34
42;32.72727272727273;33
43;33.03030303030303;30
44;33.333333333333336;26
45;33.63636363636364;15
46;33.93939393939394;12
47;34.24242424242424;5
48;34.54545454545455;0
49;34.84848484848485;4
50;35.151515151515156;0
51;35.45454545454545;6
52;35.75757575757576;6
53;36.06060606060606;23
54;36.36363636363636;40
55;36.66666666666667;58
56;36.96969696969697;71
57;37.27272727272727;79
58;37.57575757575758;80
59;37.878787878787875;75
60;38.18181818181819;65
61;38.484848484848484;54
62;38.78787878787879;39
63;39.09090909090909;26
64;39.39393939393939;17
65;39.6969696969697;11
66;40.0;6
67;40.303030303030305;16
68;40.60606060606061;23
69;40.90909090909091;44
70;41.21212121212121;71
71;41.515151515151516;97
72;41.81818181818182;122
73;42.121212121212125;141
74;42.42424242424242;148
75;42.72727272727273;148
76;43.03030303030303;138
77;43.333333333333336;123
78;43.63636363636364;104
79;43.93939393939394;84
80;44.24242424242424;65
81;44.54545454545455;51
82;44.848484848484844;42
83;45.151515151515156;45
84;45.45454545454545;58
85;45.75757575757576;85
86;46.06060606060606;125
87;46.36363636363636;171
88;46.66666666666667;215
89;46.96969696969697;253
90;47.27272727272727;280
91;47.57575757575758;295
92;47.878787878787875;293
93;48.18181818181819;281
94;48.484848484848484;258
95;48.78787878787879;233
96;49.09090909090909;200
97;49.39393939393939;172
98;49.6969696969697;155
99;50.0;149
