;voltages;currents
0;20.0;5
1;20.303030303030305;4
2;20.606060606060606;4
3;20.90909090909091;7
4;21.21212121212121;19
5;21.515151515151516;30
6;21.81818181818182;42
7;22.12121212121212;52
8;22.424242424242426;59
9;22.727272727272727;62
10;23.03030303030303;62
11;23.333333333333332;57
12;23.636363636363637;50
13;23.939393939393938;40
14;24.242424242424242;32
15;24.545454545454547;22
16;24.848484848484848;18
17;25.151515151515152;20
18;25.454545454545453;25
19;25.757575757575758;41
20;26.060606060606062;64
21;26.363636363636363;87
22;26.666666666666668;113
23;26.96969696969697;132
24;27.272727272727273;145
25;27.575757575757578;149
26;27.87878787878788;145
27;28.18181818181818;132
28;28.484848484848484;114
29;28.78787878787879;96
30;29.090909090909093;73
31;29.393939393939394;57
32;29.696969696969695;46
33;30.0;46
34;30.303030303030305;58
35;30.606060606060606;84
36;30.90909090909091;123
37;31.21212121212121;168
38;31.515151515151516;211
39;31.81818181818182;242
40;32.121212121212125;264
41;32.42424242424242;267
42;32.72727272727273;255
43;33.03030303030303;233
44;33.333333333333336;201
45;33.63636363636364;166
46;33.93939393939394;132
47;34.24242424242424;105
48;34.54545454545455;88
49;34.84848484848485;86
50;35.151515151515156;104
51;35.45454545454545;140
52;35.75757575757576;193
53;36.06060606060606;258
54;36.36363636363636;326
55;36.66666666666667;381
56;36.96969696969697;415
57;37.27272727272727;426
58;37.57575757575758;413
59;37.878787878787875;385
60;38.18181818181819;336
61;38.484848484848484;289
62;38.78787878787879;239
63;39.09090909090909;195
64;39.39393939393939;165
65;39.6969696969697;157
66;40.0;171
67;40.303030303030305;212
68;40.60606060606061;281
69;40.90909090909091;371
70;41.21212121212121;464
71;41.515151515151516;551
72;41.81818181818182;619
73;42.121212121212125;657
74;42.42424242424242;662
75;42.72727272727273;637
76;43.03030303030303;587
77;43.333333333333336;520
78;43.63636363636364;450
79;43.93939393939394;381
80;44.24242424242424;328
81;44.54545454545455;297
82;44.848484848484844;297
83;45.151515151515156;338
84;45.45454545454545;418
85;45.75757575757576;537
86;46.06060606060606;681
87;46.36363636363636;831
88;46.66666666666667;964
89;46.96969696969697;1060
90;47.27272727272727;1115
91;47.57575757575758;1124
92;47.878787878787875;1090
93;48.18181818181819;1023
94;48.484848484848484;931
95;48.78787878787879;843
96;49.09090909090909;747
97;49.39393939393939;685
98;49.6969696969697;662
99;50.0;697
