;voltages;currents
0;20.0;1120
1;20.303030303030305;1153
2;20.606060606060606;1224
3;20.90909090909091;1329
4;21.21212121212121;1441
5;21.515151515151516;1555
6;21.81818181818182;1659
7;22.12121212121212;1735
8;22.424242424242426;1783
9;22.727272727272727;1798
10;23.03030303030303;1780
11;23.333333333333332;1750
12;23.636363636363637;1708
13;23.939393939393938;1677
14;24.242424242424242;1657
15;24.545454545454547;1673
16;24.848484848484848;1729
17;25.151515151515152;1825
18;25.454545454545453;1975
19;25.757575757575758;2161
20;26.060606060606062;2365
21;26.363636363636363;2573
22;26.666666666666668;2761
23;26.96969696969697;2905
24;27.272727272727273;2968
25;27.575757575757578;2970
26;27.87878787878788;2915
27;28.18181818181818;2812
28;28.484848484848484;2708
29;28.78787878787879;2605
30;29.090909090909093;2535
31;29.393939393939394;2517
32;29.696969696969695;2567
33;30.0;2696
34;30.303030303030305;2890
35;30.606060606060606;3175
36;30.90909090909091;3490
37;31.21212121212121;3827
38;31.515151515151516;4113
39;31.81818181818182;4316
40;32.121212121212125;4416
41;32.42424242424242;4412
42;32.72727272727273;4317
43;33.03030303030303;4142
44;33.333333333333336;3955
45;33.63636363636364;3779
46;33.93939393939394;3652
47;34.24242424242424;3619
48;34.54545454545455;3662
49;34.84848484848485;3808
50;35.151515151515156;4105
51;35.45454545454545;4439
52;35.75757575757576;4879
53;36.06060606060606;5329
54;36.36363636363636;5769
55;36.66666666666667;6066
56;36.96969696969697;6261
57;37.27272727272727;6269
58;37.57575757575758;6127
59;37.878787878787875;5931
60;38.18181818181819;5623
61;38.484848484848484;5404
62;38.78787878787879;5185
63;39.09090909090909;5077
64;39.39393939393939;5076
65;39.6969696969697;5250
66;40.0;5543
67;40.303030303030305;5968
68;40.60606060606061;6527
69;40.90909090909091;7129
70;41.21212121212121;7741
71;41.515151515151516;8239
72;41.81818181818182;8604
73;42.121212121212125;8805
74;42.42424242424242;8758
75;42.72727272727273;8600
76;43.03030303030303;8287
77;43.333333333333336;7964
78;43.63636363636364;7673
79;43.93939393939394;7476
80;44.24242424242424;7395
81;44.54545454545455;7521
82;44.848484848484844;7806
83;45.151515151515156;8300
84;45.45454545454545;9036
85;45.75757575757576;9849
86;46.06060606060606;10775
87;46.36363636363636;11700
88;46.66666666666667;12398
89;46.96969696969697;12960
90;47.27272727272727;13192
91;47.57575757575758;13223
92;47.878787878787875;13121
93;48.18181818181819;12812
94;48.484848484848484;12560
95;48.78787878787879;12270
96;49.09090909090909;12118
97;49.39393939393939;12166
98;49.6969696969697;12423
99;50.0;13127
